simId,facilityCost,dataCost,knowledgeCost,measuringCost,nNcProsumers,totalut,endures,startroles,endroles,facilityTransfers,facilityInvoices,equity
1015,1,0.22,0.7,0.1,6,-226.30000000000047,1,23,13,148.2400000000001,34.400000000000006,1.2674496169784195
1016,1,0.22,0.7,0.1,3,-226.80000000000052,1,23,13,146.6600000000003,34.0,1.2675625658798273
1017,1,0.22,0.8,0.1,6,-227.60000000000048,1,23,13,131.12000000000035,29.8,1.2674135441832894
1018,1,0.22,0.8,0.1,3,-227.32000000000045,1,23,13,131.92000000000024,29.8,1.2663226230603277
1019,1,0.22,1.0,0.1,6,-227.48000000000047,1,23,13,160.00000000000009,35.0,1.268720365866209
1020,1,0.22,1.0,0.1,3,-226.28000000000046,1,23,13,147.65999999999983,32.4,1.266149944112404
1021,1,0.24,0.0,0.1,6,-221.24800000000027,1,23,13,56.59702479338901,43.8,1.2048557361854395
1022,1,0.24,0.0,0.1,3,-221.03200000000032,1,23,13,56.59702479338901,43.8,1.2046619058403034
1023,1,0.24,0.1,0.1,6,-147.28799999999993,1,23,13,213.05999999999787,89.10000000000001,1.418466317807983
1024,1,0.24,0.1,0.1,3,-149.95599999999996,1,23,13,212.8199999999976,89.0,1.411078676432311
1025,1,0.24,0.2,0.1,6,757.5699999999979,1,23,23,1118.9800000000569,353.70000000000044,0.5691434653679042
1026,1,0.24,0.2,0.1,3,773.093999999998,1,23,23,1118.9800000000566,353.70000000000044,0.5734652504633884
1027,1,0.24,0.3,0.1,6,1082.6599999999937,1,23,23,1465.1999999999543,397.0,0.9517779354480754
1028,1,0.24,0.3,0.1,3,1082.6599999999937,1,23,23,1465.1999999999543,397.0,0.9514772605857564
1029,1,0.24,0.4,0.1,6,212.270000000001,1,23,18,1051.0799999999842,261.50000000000017,-0.37578423987213894
1030,1,0.24,0.4,0.1,3,210.39800000000096,1,23,18,1044.1199999999842,259.70000000000016,-0.41777958673270366
1031,1,0.24,0.5,0.1,6,87.99800000000057,1,23,17,1011.5199999999946,236.20000000000036,-0.280405066808477
1032,1,0.24,0.5,0.1,3,-217.93600000000023,1,23,13,186.38000000000048,43.900000000000006,1.2899972214106614
1033,1,0.24,0.6,0.1,6,130.14400000000074,1,23,17,1150.2999999999981,256.6000000000006,0.21265928089914943
1034,1,0.24,0.6,0.1,3,-213.80200000000008,1,23,13,217.599999999999,49.0,1.2866781677749102
1035,1,0.24,0.7,0.1,6,-225.19600000000037,1,23,13,139.5000000000003,30.6,1.2929311013270555
1036,1,0.24,0.7,0.1,3,-224.98200000000037,1,23,13,135.02000000000044,29.6,1.3050997361643661
1037,1,0.24,0.8,0.1,6,-225.52000000000035,1,23,13,130.20000000000024,28.0,1.2601212086490168
1038,1,0.24,0.8,0.1,3,-225.52000000000032,1,23,13,130.20000000000027,28.0,1.260123394497275
1039,1,0.24,1.0,0.1,6,-226.74000000000038,1,23,13,158.24000000000035,32.8,1.262138004699108
1040,1,0.24,1.0,0.1,3,-226.72000000000037,1,23,13,158.24000000000035,32.8,1.262130666975449
1041,1,0.26,0.0,0.1,6,-222.30400000000037,1,23,13,55.45355371900883,43.1,1.2060352933966816
1042,1,0.26,0.0,0.1,3,-222.08600000000033,1,23,13,55.45355371900883,43.1,1.2058756944303262
1043,1,0.26,0.1,0.1,6,-173.04199999999992,1,23,13,174.81999999999806,72.0,1.3346244218889178
1044,1,0.26,0.1,0.1,3,-166.92999999999995,1,23,13,188.35999999999746,77.30000000000001,1.3607837376014371
1045,1,0.26,0.2,0.1,6,685.8379999999993,1,23,23,1109.1200000000526,341.9,0.5698140987012748
1046,1,0.26,0.2,0.1,3,684.5619999999994,1,23,23,1109.1200000000522,341.9,0.5654477009968699
1047,1,0.26,0.3,0.1,6,1078.2800000000007,1,23,23,1504.7999999999504,397.0,0.7950731806936597
1048,1,0.26,0.3,0.1,3,1087.6120000000003,1,23,23,1504.7999999999504,397.0,0.7937504494597489
1049,1,0.26,0.4,0.1,6,1078.8600000000054,1,23,23,1672.3000000000645,390.7,0.49767831061354206
1050,1,0.26,0.4,0.1,3,1051.0600000000054,1,23,23,1669.3000000000643,390.1,0.483793115534659
1051,1,0.26,0.5,0.1,6,897.0000000000009,1,23,22,1721.2000000000712,366.6999999999995,-0.05701709458267468
1052,1,0.26,0.5,0.1,3,-160.5799999999997,1,23,13,374.0199999999999,83.99999999999999,1.3591314477348324
1053,1,0.26,0.6,0.1,6,-223.84000000000037,1,23,13,164.26000000000016,35.3,1.259328750579486
1054,1,0.26,0.6,0.1,3,-220.5040000000003,1,23,13,180.95999999999958,39.0,1.3022058192686954
1055,1,0.26,0.7,0.1,6,-224.0920000000004,1,23,13,169.26000000000016,35.2,1.2577387005215466
1056,1,0.26,0.7,0.1,3,-223.9000000000005,1,23,13,165.36000000000007,34.5,1.2574772295277041
1057,1,0.26,0.8,0.1,6,-224.40000000000038,1,23,13,173.0800000000002,35.0,1.2596056008230765
1058,1,0.26,0.8,0.1,3,-224.44000000000042,1,23,13,171.4000000000003,34.6,1.2595988736122636
1059,1,0.26,1.0,0.1,6,-224.0440000000004,1,23,13,150.04,29.200000000000003,1.2957389628843279
1060,1,0.26,1.0,0.1,3,-224.43600000000046,1,23,13,166.50000000000026,32.1,1.2637817443853994
1061,1,0.28,0.0,0.1,6,-222.72800000000035,1,23,13,55.71570247933953,42.800000000000004,1.2064546654254074
1062,1,0.28,0.0,0.1,3,-222.83600000000035,1,23,13,55.71570247933953,42.800000000000004,1.2065813992454135
1063,1,0.28,0.1,0.1,6,-177.018,1,23,13,172.99999999999847,70.30000000000001,1.357712817924351
1064,1,0.28,0.1,0.1,3,-182.5520000000002,1,23,13,166.3399999999992,67.60000000000002,1.4489962655909043
1065,1,0.28,0.2,0.1,6,594.7660000000003,1,23,23,1100.3400000000493,331.9999999999999,0.5558529761252953
1066,1,0.28,0.2,0.1,3,592.0540000000007,1,23,23,1100.3400000000488,331.9999999999999,0.5313985941891503
1067,1,0.28,0.3,0.1,6,1099.26,1,23,23,1544.39999999995,397.0,0.6351410001451123
1068,1,0.28,0.3,0.1,3,1066.020000000001,1,23,23,1544.39999999995,397.0,0.6363007205378748
1069,1,0.28,0.4,0.1,6,1063.5400000000031,1,23,23,1717.400000000069,391.8,0.6290200497360838
1070,1,0.28,0.4,0.1,3,1061.1000000000038,1,23,23,1721.9000000000715,392.7,0.6128316622192451
1071,1,0.28,0.5,0.1,6,1064.56,1,23,23,1875.2000000000253,385.8,-0.04459909774096671
1072,1,0.28,0.5,0.1,3,1050.32,1,23,23,1857.2000000000235,382.79999999999995,-0.0024208514760324373
1073,1,0.28,0.6,0.1,6,1002.6740000000118,1,23,23,1984.1599999999635,374.40000000000003,-0.668202647445518
1074,1,0.28,0.6,0.1,3,-218.43000000000023,1,23,13,201.79999999999998,41.6,1.3034407268041015
1075,1,0.28,0.7,0.1,6,-224.08000000000044,1,23,13,166.28000000000014,33.1,1.2549189653004116
1076,1,0.28,0.7,0.1,3,-222.81200000000038,1,23,13,180.38000000000025,36.1,1.258401614240684
1077,1,0.28,0.8,0.1,6,-224.56000000000031,1,23,13,166.50000000000006,32.5,1.2554861382748825
1078,1,0.28,0.8,0.1,3,-224.20000000000036,1,23,13,167.40000000000038,32.5,1.254275464565056
1079,1,0.28,1.0,0.1,6,-224.44000000000034,1,23,13,181.00000000000023,33.5,1.2593531620745082
1080,1,0.28,1.0,0.1,3,-224.42000000000033,1,23,13,182.00000000000023,33.5,1.2582332941732872
1081,1,0.3,0.0,0.1,6,-222.94000000000034,1,23,13,55.85950413223194,42.5,1.206711862272308
1082,1,0.3,0.0,0.1,3,-223.19000000000034,1,23,13,55.85950413223194,42.5,1.2069378201061345
1083,1,0.3,0.1,0.1,6,-192.96800000000013,1,23,13,143.3999999999992,57.50000000000001,1.3522771772176583
1084,1,0.3,0.1,0.1,3,-192.10400000000013,1,23,13,146.99999999999923,58.90000000000001,1.3496107115955773
1085,1,0.3,0.2,0.1,6,531.9679999999987,1,23,23,1093.0000000000423,323.3999999999999,0.5379178325468206
1086,1,0.3,0.2,0.1,3,533.1819999999987,1,23,23,1093.0000000000427,323.3999999999999,0.538133479137396
1087,1,0.3,0.3,0.1,6,1011.9760000000007,1,23,23,1547.1999999999832,387.80000000000024,0.5892867595401272
1088,1,0.3,0.3,0.1,3,1015.8980000000008,1,23,23,1547.1999999999832,387.80000000000024,0.5900758794528758
1089,1,0.3,0.4,0.1,6,1064.7199999999987,1,23,23,1769.0000000000828,394.2,0.752862669118902
1090,1,0.3,0.4,0.1,3,1080.6399999999983,1,23,23,1772.0000000000828,394.8,0.7528676155198546
1091,1,0.3,0.5,0.1,6,1049.7199999999968,1,23,23,1926.8000000000343,387.8,0.05830484321422169
1092,1,0.3,0.5,0.1,3,1055.719999999997,1,23,23,1928.0000000000348,388.0,0.06174139783954913
1093,1,0.3,0.6,0.1,6,1056.440000000012,1,23,23,2066.1999999999653,380.6,-0.5416894516752284
1094,1,0.3,0.6,0.1,3,885.5800000000045,1,23,22,1945.3000000000143,363.2999999999994,-0.40450402542592134
1095,1,0.3,0.7,0.1,6,-220.83200000000042,1,23,13,203.5000000000002,38.7,1.249008493368915
1096,1,0.3,0.7,0.1,3,-220.43600000000038,1,23,13,204.8000000000002,39.0,1.2504097622061252
1097,1,0.3,0.8,0.1,6,-222.04000000000036,1,23,13,177.10000000000025,33.0,1.3015238506312694
1098,1,0.3,0.8,0.1,3,-222.40000000000032,1,23,13,170.20000000000027,31.4,1.3106856668942821
1099,1,0.3,1.0,0.1,6,-223.8400000000004,1,23,13,179.69999999999993,31.9,1.252112779819421
1100,1,0.3,1.0,0.1,3,-223.7400000000004,1,23,13,179.7000000000001,31.9,1.2520418471637165
1101,1,0.32,0.0,0.1,6,-223.48800000000037,1,23,13,54.39744552967715,41.6,1.2073997764413602
1102,1,0.32,0.0,0.1,3,-223.48000000000036,1,23,13,55.70653643876806,42.199999999999996,1.2072052909724993
1103,1,0.32,0.1,0.1,6,-196.43200000000013,1,23,13,139.09999999999843,55.20000000000001,1.3177359386883305
1104,1,0.32,0.1,0.1,3,-195.3020000000001,1,23,13,145.19999999999868,57.699999999999996,1.3284224406467837
1105,1,0.32,0.2,0.1,6,469.5420000000005,1,23,23,1086.5000000000396,316.3000000000002,0.5246475829553108
1106,1,0.32,0.2,0.1,3,467.5080000000004,1,23,23,1086.5000000000396,316.3000000000002,0.46965504451041573
1107,1,0.32,0.3,0.1,6,944.091999999999,1,23,23,1537.0599999999586,376.2000000000001,0.577746599037523
1108,1,0.32,0.3,0.1,3,919.6379999999988,1,23,23,1537.0599999999586,376.2000000000001,0.57306938567843
1109,1,0.32,0.4,0.1,6,1088.1399999999958,1,23,23,1822.600000000097,397.0,0.8808547129203989
1110,1,0.32,0.4,0.1,3,1071.7399999999964,1,23,23,1822.600000000097,397.0,0.8726621080501603
1111,1,0.32,0.5,0.1,6,1049.0799999999986,1,23,23,1973.600000000043,389.0,0.19720137106074354
1112,1,0.32,0.5,0.1,3,1065.319999999998,1,23,23,1970.6000000000417,388.5,0.22547811008529928
1113,1,0.32,0.6,0.1,6,1065.2800000000143,1,23,23,2121.8999999999583,382.9,-0.4198529369823796
1114,1,0.32,0.6,0.1,3,1039.2400000000125,1,23,23,2119.799999999957,382.6,-0.4577591908749514
1115,1,0.32,0.7,0.1,6,-220.60000000000036,1,23,13,204.11999999999975,37.4,1.2444256662834647
1116,1,0.32,0.7,0.1,3,-218.45000000000033,1,23,13,213.11999999999978,39.2,1.2902541329953676
1117,1,0.32,0.8,0.1,6,-220.9600000000003,1,23,13,209.76000000000042,37.0,1.2492280264852238
1118,1,0.32,0.8,0.1,3,-221.5000000000003,1,23,13,205.96,36.3,1.251039214035321
1119,1,0.32,1.0,0.1,6,-223.54000000000036,1,23,13,178.39999999999986,30.5,1.2450791828981196
1120,1,0.32,1.0,0.1,3,-223.32000000000036,1,23,13,178.39999999999984,30.5,1.2449216653527144
1121,1,0.34,0.0,0.1,6,-223.80600000000038,1,23,13,54.156874530428496,41.3,1.207557924874004
1122,1,0.34,0.0,0.1,3,-223.79200000000037,1,23,13,53.502329075882955,41.0,1.2075699311464867
1123,1,0.34,0.1,0.1,6,-197.34200000000018,1,23,13,144.17999999999952,56.8,1.3336619304231618
1124,1,0.34,0.1,0.1,3,-196.95600000000016,1,23,13,141.59999999999948,55.699999999999996,1.3299951136948236
1125,1,0.34,0.2,0.1,6,416.61600000000095,1,23,23,1078.1600000000296,308.6,0.5137326901407111
1126,1,0.34,0.2,0.1,3,417.202000000001,1,23,23,1078.1600000000296,308.6,0.5146042972229414
1127,1,0.34,0.3,0.1,6,861.2440000000049,1,23,23,1526.519999999948,366.00000000000045,0.5528263713247035
1128,1,0.34,0.3,0.1,3,841.7400000000065,1,23,23,1526.519999999948,366.00000000000045,0.5646079767898138
1129,1,0.34,0.4,0.1,6,1078.3,1,23,23,1862.2000000001028,397.0,0.9619682753890003
1130,1,0.34,0.4,0.1,3,1082.7799999999997,1,23,23,1862.2000000001028,397.0,0.9589330230368321
1131,1,0.34,0.5,0.1,6,1078.3800000000006,1,23,23,2019.2000000000457,390.0,0.3696268141554
1132,1,0.34,0.5,0.1,3,1076.3400000000006,1,23,23,2019.200000000046,390.0,0.3676788253571275
1133,1,0.34,0.6,0.1,6,1059.660000000014,1,23,23,2177.5999999999476,385.2,-0.3231599126600251
1134,1,0.34,0.6,0.1,3,1069.1200000000144,1,23,23,2178.2999999999474,385.3,-0.31037073548677574
1135,1,0.34,0.7,0.1,6,1027.8439999999973,1,23,23,2313.360000000019,378.5,-1.0010341448581226
1136,1,0.34,0.7,0.1,3,1032.6399999999974,1,23,23,2313.440000000016,378.6,-0.9840267716327091
1137,1,0.34,0.8,0.1,6,-220.62000000000032,1,23,13,205.06000000000006,34.9,1.242648162570496
1138,1,0.34,0.8,0.1,3,-219.10400000000033,1,23,13,212.5400000000003,36.2,1.2890401526105757
1139,1,0.34,1.0,0.1,6,-221.55600000000035,1,23,13,179.54000000000013,29.3,1.286704982314073
1140,1,0.34,1.0,0.1,3,-220.96000000000035,1,23,13,188.7999999999997,30.599999999999998,1.3026100875663167
1141,1,0.36,0.0,0.1,6,-224.2240000000004,1,23,13,53.39233658903092,40.800000000000004,1.2079536417118026
1142,1,0.36,0.0,0.1,3,-224.0200000000004,1,23,13,53.39233658903092,40.800000000000004,1.2077589034585214
1143,1,0.36,0.1,0.1,6,-197.69600000000014,1,23,13,147.27999999999875,57.59999999999999,1.315591690250603
1144,1,0.36,0.1,0.1,3,-204.47400000000033,1,23,13,129.3999999999987,50.39999999999999,1.3907800522821727
1145,1,0.36,0.2,0.1,6,117.39600000000063,1,23,21,889.1800000000226,251.7999999999997,-0.9909401055910005
1146,1,0.36,0.2,0.1,3,345.3320000000007,1,23,23,1073.460000000034,302.7000000000005,0.4037123254174191
1147,1,0.36,0.3,0.1,6,792.0920000000018,1,23,23,1517.7599999999547,356.9000000000001,0.5668979331351185
1148,1,0.36,0.3,0.1,3,792.9280000000017,1,23,23,1517.7599999999547,356.9000000000001,0.5661181747869177
1149,1,0.36,0.4,0.1,6,1076.9599999999914,1,23,23,1901.8000000000945,397.0,0.8026659863453262
1150,1,0.36,0.4,0.1,3,1092.9799999999907,1,23,23,1901.8000000000945,397.0,0.8002695918159279
1151,1,0.36,0.5,0.1,6,1065.439999999998,1,23,23,2067.2000000000317,391.4,0.49055102778941495
1152,1,0.36,0.5,0.1,3,1056.3399999999979,1,23,23,2071.4000000000287,392.1,0.46863968777318465
1153,1,0.36,0.6,0.1,6,1067.0000000000066,1,23,23,2224.8999999999205,386.3,-0.1764643272047972
1154,1,0.36,0.6,0.1,3,1060.0400000000066,1,23,23,2223.499999999921,386.1,-0.18188510811114567
1155,1,0.36,0.7,0.1,6,1035.6439999999868,1,23,23,2345.619999999992,377.3,-0.8133015993298316
1156,1,0.36,0.7,0.1,3,1047.8799999999876,1,23,23,2368.399999999986,380.7,-0.828375608603787
1157,1,0.36,0.8,0.1,6,475.59600000000137,1,23,19,1928.9599999999998,310.7999999999998,-0.14154832380644278
1158,1,0.36,0.8,0.1,3,607.5920000000057,1,23,20,2062.380000000008,325.499999999999,-0.6912117828852153
1159,1,0.36,1.0,0.1,6,-220.15200000000027,1,23,13,227.3399999999999,35.900000000000006,1.2260070946468655
1160,1,0.36,1.0,0.1,3,-220.60000000000034,1,23,13,223.8199999999997,34.5,1.2432311432562115
1161,1,0.38,0.0,0.1,6,-224.06400000000042,1,23,13,54.35684447783602,40.800000000000004,1.2078302162749814
1162,1,0.38,0.0,0.1,3,-224.0080000000004,1,23,13,54.35684447783602,40.800000000000004,1.2077668852033268
1163,1,0.38,0.1,0.1,6,-204.94400000000024,1,23,13,130.87999999999928,50.60000000000001,1.3235613624107212
1164,1,0.38,0.1,0.1,3,-204.89800000000028,1,23,13,131.63999999999967,50.699999999999996,1.3164223178990184
1165,1,0.38,0.2,0.1,6,275.3640000000013,1,23,23,1068.360000000027,297.3000000000002,0.46163619893855823
1166,1,0.38,0.2,0.1,3,275.0800000000014,1,23,23,1068.360000000027,297.3000000000002,0.46084270821092366
1167,1,0.38,0.3,0.1,6,722.3940000000024,1,23,23,1513.439999999954,349.2000000000003,0.5548120531911873
1168,1,0.38,0.3,0.1,3,738.3980000000031,1,23,23,1513.439999999954,349.2000000000003,0.5691262029321689
1169,1,0.38,0.4,0.1,6,1098.4599999999914,1,23,23,1941.4000000000988,397.0,0.6424449287046404
1170,1,0.38,0.4,0.1,3,1071.2199999999928,1,23,23,1941.4000000000988,397.0,0.6434482547594045
1171,1,0.38,0.5,0.1,6,1085.239999999996,1,23,23,2122.400000000023,394.0,0.6143938809952383
1172,1,0.38,0.5,0.1,3,1083.2199999999964,1,23,23,2122.400000000023,394.0,0.6129153523117032
1173,1,0.38,0.6,0.1,6,1063.6000000000054,1,23,23,2281.299999999917,388.7,-0.07796480453138632
1174,1,0.38,0.6,0.1,3,1052.4000000000046,1,23,23,2272.899999999916,387.5,-0.06394170459223503
1175,1,0.38,0.7,0.1,6,1065.7519999999863,1,23,23,2426.8799999999787,382.9,-0.7098949610551235
1176,1,0.38,0.7,0.1,3,1036.0959999999864,1,23,23,2409.7599999999816,380.6,-0.7208798869426241
1177,1,0.38,0.8,0.1,6,615.8340000000044,1,23,20,2121.620000000021,327.9999999999989,-0.47726935982258745
1178,1,0.38,0.8,0.1,3,728.7980000000089,1,23,21,2246.5800000000054,341.30000000000103,-0.9274653821469709
1179,1,0.38,1.0,0.1,6,-218.39800000000048,1,23,13,233.02000000000007,34.89999999999999,1.2742010259232894
1180,1,0.38,1.0,0.1,3,-218.45800000000048,1,23,13,234.02000000000007,35.0,1.2940828518121674
1181,1,0.4,0.0,0.1,6,-224.64600000000036,1,23,13,53.67933884297498,40.4,1.2082050971491753
1182,1,0.4,0.0,0.1,3,-224.69800000000038,1,23,13,53.67933884297498,40.4,1.2082542384570705
1183,1,0.4,0.1,0.1,6,-207.23800000000023,1,23,13,124.79999999999936,47.79999999999999,1.3348401888792707
1184,1,0.4,0.1,0.1,3,-206.96800000000027,1,23,13,126.99999999999942,48.49999999999999,1.3214292466122592
1185,1,0.4,0.2,0.1,6,27.90600000000067,1,23,13,739.2000000000083,203.10000000000005,-3.4786398882065717
1186,1,0.4,0.2,0.1,3,-108.99799999999982,1,23,13,422.69999999999396,115.90000000000003,2.0782499328139132
1187,1,0.4,0.3,0.1,6,484.294000000001,1,23,22,1377.4999999999459,312.39999999999964,0.23466788901678348
1188,1,0.4,0.3,0.1,3,674.4920000000025,1,23,23,1504.8999999999492,341.70000000000005,0.5009009716049883
1189,1,0.4,0.4,0.1,6,1036.067999999999,1,23,23,1947.2000000001203,390.20000000000016,0.5886290623756181
1190,1,0.4,0.4,0.1,3,1023.4059999999993,1,23,23,1947.50000000012,390.3000000000002,0.5908096801319835
1191,1,0.4,0.5,0.1,6,1070.3799999999987,1,23,23,2166.2000000000203,394.7,0.7504820570838571
1192,1,0.4,0.5,0.1,3,1075.0199999999988,1,23,23,2165.000000000021,394.5,0.757278057606172
1193,1,0.4,0.6,0.1,6,1064.898000000002,1,23,23,2332.0999999999094,390.3,0.0467541983810561
1194,1,0.4,0.6,0.1,3,1066.7400000000023,1,23,23,2332.0999999999094,390.3,0.049054209985510355
1195,1,0.4,0.7,0.1,6,1038.3399999999842,1,23,23,2464.299999999966,382.6,-0.5954539974278614
1196,1,0.4,0.7,0.1,3,1042.1199999999849,1,23,23,2466.6999999999653,382.9,-0.5969936329645931
1197,1,0.4,0.8,0.1,6,601.4120000000036,1,23,20,2154.100000000034,326.6999999999992,-0.2683339851745381
1198,1,0.4,0.8,0.1,3,1018.4399999999983,1,23,23,2609.599999999981,378.4,-1.259296752849906
1199,1,0.4,1.0,0.1,6,-219.12000000000037,1,23,13,235.2000000000004,34.099999999999994,1.2375177195916787
1200,1,0.4,1.0,0.1,3,-219.85600000000036,1,23,13,230.50000000000014,33.5,1.231462831549428
1201,1,0.42,0.0,0.1,6,-224.98000000000042,1,23,13,52.91389932381654,40.0,1.2082993702128997
1202,1,0.42,0.0,0.1,3,-224.96800000000036,1,23,13,52.91389932381654,40.0,1.2082892130068972
1203,1,0.42,0.1,0.1,6,-208.95200000000028,1,23,13,127.97999999999973,48.2,1.2885783527144974
1204,1,0.42,0.1,0.1,3,-208.47200000000026,1,23,13,129.23999999999953,48.699999999999996,1.2998883768073575
1205,1,0.42,0.2,0.1,6,-74.2519999999997,1,23,13,532.3130909090861,144.50000000000009,2.8606993561542993
1206,1,0.42,0.2,0.1,3,-146.70999999999987,1,23,13,330.26963636363325,89.40000000000002,1.6714230983603067
1207,1,0.42,0.3,0.1,6,620.4860000000035,1,23,23,1499.5999999999494,335.09999999999997,0.5622051010880179
1208,1,0.42,0.3,0.1,3,625.8020000000039,1,23,23,1499.5999999999494,335.09999999999997,0.5408658208734531
1209,1,0.42,0.4,0.1,6,982.5900000000021,1,23,23,1938.8400000001354,381.2000000000003,0.5686563746490172
1210,1,0.42,0.4,0.1,3,976.8920000000013,1,23,23,1938.8400000001354,381.2000000000003,0.5765064179961962
1211,1,0.42,0.5,0.1,6,1083.2999999999986,1,23,23,2219.600000000014,397.0,0.8707518435783885
1212,1,0.42,0.5,0.1,3,1074.6599999999987,1,23,23,2219.600000000014,397.0,0.8670889312402206
1213,1,0.42,0.6,0.1,6,1070.66,1,23,23,2369.5999999999017,390.0,0.2223587958394534
1214,1,0.42,0.6,0.1,3,1087.5000000000011,1,23,23,2376.5999999999003,391.0,0.21671113404538822
1215,1,0.42,0.7,0.1,6,1063.8199999999902,1,23,23,2519.99999999995,384.8,-0.42585858883734873
1216,1,0.42,0.7,0.1,3,1050.9099999999894,1,23,23,2521.9199999999514,384.9,-0.46985267877310055
1217,1,0.42,0.8,0.1,6,481.5899999999992,1,23,19,2084.200000000017,314.8999999999996,0.6226550658092191
1218,1,0.42,0.8,0.1,3,-138.82999999999944,1,23,13,582.1600000000003,88.70000000000005,1.2541816059303705
1219,1,0.42,1.0,0.1,6,-218.2520000000004,1,23,13,231.7400000000002,32.599999999999994,1.2671299130063622
1220,1,0.42,1.0,0.1,3,-218.94000000000034,1,23,13,233.81999999999982,33.0,1.2334246551277488
1221,1,0.44,0.0,0.1,6,-225.0200000000004,1,23,13,53.77848507615574,40.0,1.2083325663663165
1222,1,0.44,0.0,0.1,3,-224.96000000000038,1,23,13,53.77848507615574,40.0,1.2082795883259039
1223,1,0.44,0.1,0.1,6,-211.72800000000038,1,23,13,119.23999999999923,45.00000000000001,1.339146273505722
1224,1,0.44,0.1,0.1,3,-210.82400000000032,1,23,13,119.99999999999945,45.50000000000001,1.3489398634995
1225,1,0.44,0.2,0.1,6,-159.31199999999993,1,23,13,305.63454545454215,81.80000000000003,1.5598188283422114
1226,1,0.44,0.2,0.1,3,-171.6140000000001,1,23,13,274.6036363636337,73.50000000000003,1.6001727504214802
1227,1,0.44,0.3,0.1,6,573.6180000000024,1,23,23,1496.5599999999304,329.00000000000017,0.5311570952860236
1228,1,0.44,0.3,0.1,3,409.7760000000008,1,23,22,1362.139999999958,299.4999999999999,0.27621020280392095
1229,1,0.44,0.4,0.1,6,894.413999999998,1,23,23,1932.760000000127,373.29999999999995,0.5670766768106432
1230,1,0.44,0.4,0.1,3,916.0319999999982,1,23,23,1932.760000000127,373.29999999999995,0.5593673912133994
1231,1,0.44,0.5,0.1,6,1082.4599999999946,1,23,23,2259.2000000000135,397.0,0.9655254796448968
1232,1,0.44,0.5,0.1,3,1098.659999999994,1,23,23,2259.2000000000135,397.0,0.9636536058834697
1233,1,0.44,0.6,0.1,6,1060.2599999999895,1,23,23,2416.199999999902,391.0,0.34910554936539995
1234,1,0.44,0.6,0.1,3,1068.039999999989,1,23,23,2416.899999999902,391.1,0.3542042508965185
1235,1,0.44,0.7,0.1,6,1078.9799999999868,1,23,23,2578.799999999947,387.2,-0.3080290968328032
1236,1,0.44,0.7,0.1,3,1063.9799999999866,1,23,23,2577.199999999947,387.0,-0.3263390155309498
1237,1,0.44,0.8,0.1,6,1041.8380000000084,1,23,23,2708.5999999999945,380.2,-0.9813023570839905
1238,1,0.44,0.8,0.1,3,1027.494000000008,1,23,23,2704.999999999994,379.79999999999995,-1.0008033801731968
1239,1,0.44,1.0,0.1,6,-218.34000000000026,1,23,13,224.88000000000017,30.7,1.2291296824989966
1240,1,0.44,1.0,0.1,3,-218.5200000000003,1,23,13,224.77999999999994,30.7,1.2294104045776741
1241,1,0.46,0.0,0.1,6,-224.96600000000046,1,23,13,54.62176080868745,40.0,1.2082846489935082
1242,1,0.46,0.0,0.1,3,-224.92000000000047,1,23,13,54.62176080868745,40.0,1.2082438741466222
1243,1,0.46,0.1,0.1,6,-210.84800000000027,1,23,13,124.65999999999877,46.9,1.333056307176511
1244,1,0.46,0.1,0.1,3,-212.5420000000004,1,23,13,109.71999999999932,40.999999999999986,1.361358949157675
1245,1,0.46,0.2,0.1,6,-170.71800000000005,1,23,13,277.88363636363385,73.7,1.553836878650393
1246,1,0.46,0.2,0.1,3,-126.14999999999988,1,23,13,411.4507272727215,109.40000000000006,1.719495539753003
1247,1,0.46,0.3,0.1,6,544.8740000000025,1,23,23,1488.1199999999199,323.5000000000001,0.5592769334818002
1248,1,0.46,0.3,0.1,3,545.1600000000026,1,23,23,1488.1199999999199,323.5000000000001,0.5582677802556365
1249,1,0.46,0.4,0.1,6,843.4359999999996,1,23,23,1926.200000000108,365.90000000000026,0.5769153383248522
1250,1,0.46,0.4,0.1,3,851.3139999999985,1,23,23,1926.200000000108,365.90000000000026,0.5569996093997971
1251,1,0.46,0.5,0.1,6,1099.9599999999925,1,23,23,2298.79999999999,397.0,0.8065135473680288
1252,1,0.46,0.5,0.1,3,1076.6359999999934,1,23,23,2298.79999999999,397.0,0.810561522991996
1253,1,0.46,0.6,0.1,6,1071.9199999999921,1,23,23,2462.099999999876,391.9,0.4994597533636743
1254,1,0.46,0.6,0.1,3,1087.3599999999908,1,23,23,2473.9999999998745,393.6,0.4716804876180968
1255,1,0.46,0.7,0.1,6,1049.4199999999862,1,23,23,2619.199999999917,387.3,-0.1944621675483924
1256,1,0.46,0.7,0.1,3,1044.279999999986,1,23,23,2616.799999999921,387.0,-0.19351283430447008
1257,1,0.46,0.8,0.1,6,1068.8840000000112,1,23,23,2779.479999999974,384.0,-0.8429809970477788
1258,1,0.46,0.8,0.1,3,1059.64000000001,1,23,23,2779.699999999974,384.1,-0.8553020136919824
1259,1,0.46,1.0,0.1,6,-207.4500000000002,1,23,13,338.71999999999997,46.10000000000001,1.2757608180059496
1260,1,0.46,1.0,0.1,3,-216.29000000000045,1,23,13,251.38,33.800000000000004,1.292716400153174
