engine,agents,sessions,motions,actions,narrative,holdsAt,memory
cec,7,1,9,101,28393417093,604635,17715072
cec,7,1,9,101,29822811878,407300,665872496
cec,7,1,9,101,33612746533,426180,318467568
cec,7,1,9,101,28459722422,411404,365767368
cec,7,1,9,101,33461698323,774520,318764768
cec,7,1,9,101,29803991072,403300,474673000
cec,7,1,9,101,32706853794,675357,17592968
cec,7,1,9,101,32607543868,790478,649819056
cec,7,1,9,101,29762283918,376706,95686256
cec,7,1,9,101,29729707086,393822,331364144
cec,7,1,9,101,31023235361,409853,435280552
cec,7,1,9,101,30967237691,356306,172051688
cec,7,1,9,101,29922475344,401236,138279944
cec,7,1,9,101,28209217697,401256,142661272
cec,7,1,9,101,27484523986,379802,285661112
cec,7,1,9,101,30695677280,391993,25630144
cec,7,1,9,101,28171556491,5519720,65493664
cec,7,1,9,101,34537457326,432706,18779280
cec,7,1,9,101,29950769034,358760,239168576
cec,7,1,9,101,29542782462,346174,105522856
cec,7,1,9,101,27019822389,341936,107388784
cec,7,1,9,101,26996756450,334797,114151560
cec,7,1,9,101,31959376909,360650,145966128
