engine,agents,sessions,motions,actions,narrative,holdsAt,memory
drools,7,1,43,475,210418116,104831,17532472
drools,7,1,19,211,82708473,179054,18604752
drools,7,1,84,926,258388335,117698,18045936
drools,7,1,73,805,293281230,109370,17916264
drools,7,1,72,794,258771067,98883,17904448
drools,7,1,30,332,118387770,111830,17364944
drools,7,1,90,992,271853248,139485,18116672
drools,7,1,97,1069,281999982,99874,18203664
drools,7,1,2,24,39595633,158185,17137400
drools,7,1,46,508,177994065,121063,17568192
drools,7,1,27,299,102215325,128183,17832200
drools,7,1,7,79,98986704,140993,17652520
drools,7,1,40,442,156662068,135770,17999808
drools,7,1,78,860,199304067,94541,18477976
drools,7,1,68,750,261007849,111173,18343440
drools,7,1,76,838,243468155,126858,18454472
drools,7,1,33,365,131748401,121288,17909072
drools,7,1,83,915,284836249,99523,18536896
drools,7,1,15,167,68617022,142150,17718760
drools,7,1,41,453,145362556,120030,18011720
drools,7,1,18,200,97237787,139998,17758136
drools,7,1,14,156,61899853,151010,17707648
drools,7,1,10,112,77305856,123327,17660384
drools,7,1,66,728,218515398,114350,18320712
drools,7,1,12,134,94554518,139698,17684536
drools,7,1,93,1025,321206901,121178,18656296
drools,7,1,13,145,72453347,167921,17696840
drools,7,1,56,618,239281896,129123,18191624
drools,7,1,100,1102,302509491,115915,18743424
drools,7,1,70,772,206230991,110116,18385416
drools,7,1,92,1014,356949146,104793,18644880
drools,7,1,35,387,200632913,118651,17942920
drools,7,1,42,464,130512110,138540,18025584
drools,7,1,99,1091,308869675,137615,18732072
drools,7,1,32,354,106443189,119569,17893224
drools,7,1,16,178,63832854,125650,17734536
drools,7,1,94,1036,256105258,117694,18668664
drools,7,1,3,35,50208842,135560,17641504
drools,7,1,58,640,154636945,110946,18215584
drools,7,1,52,574,173331123,101346,18144952
drools,7,1,8,90,60949276,159122,17667312
drools,7,1,50,552,147145265,113558,18121360
drools,7,1,22,244,78977417,125670,17774808
drools,7,1,23,255,96946152,104468,17786584
drools,7,1,38,420,127117570,167917,17978616
drools,7,1,44,486,129357009,126065,18049272
drools,7,1,69,761,234914832,135235,18357440
drools,7,1,51,563,166847166,101800,18133136
drools,7,1,61,673,223054209,108570,18250848
drools,7,1,86,948,256048873,113421,18574448
drools,7,1,54,596,160335642,103750,18168472
drools,7,1,80,882,232840373,123183,18503696
drools,7,1,75,827,203769051,102718,18444912
drools,7,1,26,288,99601598,93601,17822576
drools,7,1,4,46,35379891,126283,17635672
drools,7,1,49,541,140994766,111638,18109528
drools,7,1,97,1069,375502636,116476,18708600
drools,7,1,56,618,160249993,131473,18192024
drools,7,1,1,13,48106068,126216,17653856
drools,7,1,12,134,68139937,138030,17685088
drools,7,1,18,200,69404977,125313,17759640
drools,7,1,36,398,113453423,114648,17954776
drools,7,1,81,893,264214587,110873,18515328
drools,7,1,35,387,128198824,142207,17943096
drools,7,1,98,1080,288485994,107750,18720224
drools,7,1,20,222,106159391,119488,17751192
drools,7,1,11,123,84697777,184687,17673376
drools,7,1,39,431,166270279,116511,17990296
drools,7,1,43,475,130294086,105573,18037400
drools,7,1,47,519,170325301,116129,18084400
drools,7,1,26,288,121467793,112693,17822672
drools,7,1,70,772,284466623,115553,18385848
drools,7,1,92,1014,252049134,99535,18645016
drools,7,1,61,673,248674832,128650,18251000
drools,7,1,6,68,41673738,159487,17649640
drools,7,1,80,882,213038862,121568,18503712
drools,7,1,7,79,42388631,151673,17654784
drools,7,1,19,211,77693291,222796,18662320
drools,7,1,85,937,318304665,120300,18562488
drools,7,1,27,299,94785476,132225,17834552
drools,7,1,95,1047,291211305,110303,18680288
drools,7,1,5,57,40094569,142905,17641608
drools,7,1,2,24,30405930,179685,17642192
drools,7,1,94,1036,359760756,113240,18668520
drools,7,1,55,607,155181627,142415,18180240
drools,7,1,86,948,248115769,103220,18574400
drools,7,1,57,629,209565850,101735,18203896
drools,7,1,24,266,132070424,139880,17798400
drools,7,1,69,761,258155030,141010,18357312
drools,7,1,88,970,245041867,114188,18597912
drools,7,1,17,189,78352155,121525,17747416
drools,7,1,96,1058,325248457,117698,18692128
drools,7,1,37,409,149684475,105031,17966672
drools,7,1,34,376,97180449,130392,17922984
drools,7,1,65,717,192639122,125970,18302048
drools,7,1,66,728,184682623,121376,18322072
drools,7,1,28,310,102497483,116700,17846264
drools,7,1,40,442,126919324,119132,18002168
drools,7,1,41,453,147130294,103278,18013944
drools,7,1,54,596,162234388,113340,18168432
drools,7,1,8,90,46465570,160572,17667408
drools,7,1,71,783,219543521,144808,18397624
drools,7,1,22,244,96999595,104476,17774760
drools,7,1,74,816,242642754,115448,18432952
drools,7,1,62,684,191422345,99906,18262768
drools,7,1,51,563,184930029,112981,18133240
drools,7,1,48,530,129111025,101698,18096280
drools,7,1,93,1025,256846995,109823,18656880
drools,7,1,77,849,251578351,119425,18468384
drools,7,1,67,739,261307271,111093,17290584
drools,7,1,89,981,321527285,101701,17566240
drools,7,1,21,233,70821404,116616,16719576
drools,7,1,30,332,86518106,92678,16826368
drools,7,1,10,112,51805970,122378,16618440
drools,7,1,45,497,206554396,95166,17017512
drools,7,1,29,321,106139898,117133,16814744
drools,7,1,83,915,270814532,106153,17495768
drools,7,1,73,805,233340338,107658,17377824
drools,7,1,44,486,168157388,103093,17005720
drools,7,1,100,1102,316975522,120641,17700424
drools,7,1,42,464,132867525,101549,16982280
drools,7,1,53,585,207071933,128488,17113432
drools,7,1,64,706,214726451,95553,17242872
drools,7,1,3,35,57375838,135860,16598744
drools,7,1,91,1003,266785021,107833,17590416
drools,7,1,15,167,90392039,131928,16677976
drools,7,1,16,178,70382798,150220,16691832
drools,7,1,72,794,367546619,96606,17366872
drools,7,1,33,365,128282825,139617,17371304
drools,7,1,14,156,86057947,129036,17169024
drools,7,1,31,343,98628115,113730,17341560
drools,7,1,32,354,99488063,116770,17353440
drools,7,1,58,640,213542360,143242,17675576
drools,7,1,52,574,158879680,105476,17604864
drools,7,1,63,695,177576696,105198,17734464
drools,7,1,60,662,199702901,107355,17699176
drools,7,1,38,420,110193753,119670,17438520
drools,7,1,46,508,140330250,116888,17532736
drools,7,1,68,750,189114061,110513,17805584
drools,7,1,23,255,100016338,101870,17246592
drools,7,1,99,1091,281013126,123327,18192064
drools,7,1,25,277,88161115,104015,17270912
drools,7,1,76,838,240648281,113418,17916432
drools,7,1,87,959,274104709,115517,18046112
drools,7,1,82,904,282230067,119255,17987088
drools,7,1,59,651,196227328,111187,17687328
drools,7,1,78,860,231828813,107598,17940496
drools,7,1,75,827,197190943,114368,17905072
drools,7,1,90,992,240937855,103961,18081800
drools,7,1,13,145,75445905,127250,17157384
drools,7,1,50,552,136525649,130500,17581616
drools,7,1,4,46,35774113,132873,17095776
drools,7,1,84,926,305020521,104308,18011064
drools,7,1,9,101,88338488,153800,17141456
drools,7,1,49,541,143018358,117412,17569840
drools,7,1,79,871,300229887,107026,17952168
drools,7,1,35,387,99468070,120660,17403240
drools,7,1,81,893,279311478,95068,17975728
drools,7,1,4,46,54560145,126206,17095784
drools,7,1,91,1003,306721014,113350,18093488
drools,7,1,1,13,25741903,127288,17114048
drools,7,1,5,57,43906143,125823,17101944
drools,7,1,48,530,121216815,111896,17556432
drools,7,1,13,145,75629136,146762,17157488
drools,7,1,9,101,60462276,127171,17141472
drools,7,1,12,134,81332432,136583,17145272
drools,7,1,77,849,295654886,124477,17928624
drools,7,1,87,959,252007795,102998,18046904
drools,7,1,70,772,220799135,119208,17846736
drools,7,1,36,398,131041569,110665,17415608
drools,7,1,11,123,51777202,120093,17134312
drools,7,1,85,937,302688055,96269,18023416
drools,7,1,60,662,184473819,132820,17699960
drools,7,1,32,354,92294040,124480,17354168
drools,7,1,54,596,157816852,132413,17629256
drools,7,1,3,35,33411868,141315,17102392
drools,7,1,19,211,73785796,166337,19465320
drools,7,1,39,431,153772121,122032,17451224
drools,7,1,93,1025,323584386,102831,18117624
drools,7,1,33,365,90539941,111826,17372176
drools,7,1,15,167,61080180,122149,17181632
drools,7,1,78,860,209445759,92414,17941016
drools,7,1,26,288,99902453,99315,17283608
drools,7,1,95,1047,262208609,89304,18141112
drools,7,1,58,640,221905683,113328,17676408
drools,7,1,47,519,127551680,109880,17545296
drools,7,1,43,475,163041581,100416,17498232
drools,7,1,65,717,217903999,118156,17762928
drools,7,1,20,222,88246264,109468,17212024
drools,7,1,68,750,305990008,106203,17806552
drools,7,1,98,1080,284584295,106791,18181048
drools,7,1,99,1091,294168263,104353,18192848
drools,7,1,80,882,249418843,123883,17964488
drools,7,1,27,299,121415213,110611,17295384
drools,7,1,69,761,284276518,134000,17818232
drools,7,1,55,607,142134916,116848,17641168
drools,7,1,51,563,149796881,131898,17593976
drools,7,1,21,233,79545567,97406,17223840
drools,7,1,79,871,230980241,145520,17952720
drools,7,1,46,508,141940344,110243,17533464
drools,7,1,57,629,236463226,110138,17664984
drools,7,1,50,552,210485479,126208,17582536
drools,7,1,44,486,126373015,114695,17510360
drools,7,1,56,618,185489168,107448,17653200
drools,7,1,72,794,201318393,97519,17870632
drools,7,1,40,442,110703474,101613,17463248
drools,7,1,28,310,97648427,128650,17307440
drools,7,1,8,90,45386089,156311,17128488
drools,7,1,76,838,334546920,95613,17917816
drools,7,1,86,948,282047372,109091,18035632
drools,7,1,83,915,279007472,99793,18000160
drools,7,1,97,1069,326798146,100756,18169768
drools,7,1,96,1058,255936483,113685,18153256
drools,7,1,92,1014,262454300,108491,18106128
drools,7,1,49,541,190512784,116463,17570768
drools,7,1,61,673,198882483,108033,17712032
drools,7,1,30,332,104850649,107271,17330960
drools,7,1,64,706,189257171,116913,17747400
drools,7,1,89,981,260945558,118111,18070960
drools,7,1,88,970,302353960,129248,18059088
drools,7,1,7,79,67087707,147392,17115856
drools,7,1,90,992,329052168,133635,18082736
drools,7,1,75,827,213357504,107435,17905944
drools,7,1,63,695,202274834,106906,17735720
drools,7,1,41,453,124362895,99101,17474968
drools,7,1,42,464,124053816,139460,17486760
drools,7,1,34,376,97701921,113235,17384304
drools,7,1,71,783,326415155,115156,17858776
drools,7,1,31,343,118707331,96336,17342728
drools,7,1,22,244,117421637,104733,17236024
drools,7,1,23,255,78993093,114668,17247848
drools,7,1,10,112,80095099,125425,17122992
drools,7,1,18,200,87090020,132080,17220712
drools,7,1,100,1102,322360728,111586,18204968
drools,7,1,6,68,66456475,145537,17110784
drools,7,1,45,497,157115752,91984,17522128
drools,7,1,52,574,149420084,98098,17606096
drools,7,1,62,684,172214682,94869,17723952
drools,7,1,67,739,275206403,110776,17794968
drools,7,1,17,189,100281451,127480,17208688
drools,7,1,2,24,31031536,129102,17103312
drools,7,1,84,926,254113358,109205,18012072
drools,7,1,37,409,107139805,122385,17427952
drools,7,1,82,904,350781341,100481,17988528
drools,7,1,53,585,141856729,92991,17617768
drools,7,1,25,277,109166442,115410,17272016
drools,7,1,24,266,106177911,103223,17259624
drools,7,1,73,805,220623035,100835,17882264
drools,7,1,59,651,191387539,106581,17688536
drools,7,1,94,1036,289971596,92903,18129696
drools,7,1,29,321,86146474,113111,17319184
drools,7,1,74,816,229702789,100093,17894096
drools,7,1,16,178,79986500,154277,17195792
drools,7,1,66,728,236855987,132835,17783240
drools,7,1,38,420,121247116,116263,17439640
drools,7,1,14,156,83652271,169651,17170288
drools,7,1,75,827,230087290,108483,17905856
drools,7,1,76,838,249765400,113945,17917776
drools,7,1,3,35,69624205,147217,17102832
drools,7,1,20,222,104145406,103256,17212464
drools,7,1,79,871,270604851,96770,17953104
drools,7,1,41,453,121165841,112470,17474976
drools,7,1,56,618,145853387,111798,17653288
drools,7,1,92,1014,295155505,117638,18106096
drools,7,1,39,431,111315279,116598,17451464
drools,7,1,54,596,250537071,131561,17629640
drools,7,1,51,563,134764697,107673,17594312
drools,7,1,38,420,150911507,97344,17439784
drools,7,1,83,915,256932780,101270,18000200
drools,7,1,28,310,87430852,113886,17307400
drools,7,1,49,541,169727466,123042,17570712
drools,7,1,36,398,115281152,97356,17415944
drools,7,1,12,134,56086708,132587,17146288
drools,7,1,33,365,112969560,111743,17372432
drools,7,1,42,464,133672904,114893,17486752
drools,7,1,13,145,77418489,140950,17158408
drools,7,1,27,299,110139286,94918,17295632
drools,7,1,14,156,66395163,135185,17170136
drools,7,1,63,695,188537485,113693,17735632
drools,7,1,35,387,139269899,102383,17404216
drools,7,1,81,893,269596748,106853,17976656
drools,7,1,94,1036,268911904,115462,18129744
drools,7,1,7,79,53191829,146720,17115952
drools,7,1,98,1080,357355129,116498,18181456
drools,7,1,68,750,199024453,95366,17806896
drools,7,1,100,1102,348440263,110998,18205008
drools,7,1,6,68,88636640,148987,17110856
drools,7,1,9,101,44983888,146060,17142488
drools,7,1,31,343,136981543,103125,17342680
drools,7,1,40,442,103525227,103650,17463344
drools,7,1,96,1058,283714702,93648,18153392
drools,7,1,2,24,55070072,123081,17103360
drools,7,1,4,46,38178150,132387,17096856
drools,7,1,18,200,78345900,121283,17220672
drools,7,1,29,321,132870656,113260,17319192
drools,7,1,95,1047,264588236,101773,18141456
drools,7,1,44,486,169641694,148772,17510448
drools,7,1,91,1003,280968766,145700,18094416
drools,7,1,74,816,230201257,126211,17894096
drools,7,1,72,794,263455015,112015,17870632
drools,7,1,61,673,209490845,103741,17712080
drools,7,1,50,552,223707163,106415,17582536
drools,7,1,8,90,79741784,131340,17128432
drools,7,1,30,332,100058251,114413,17330968
drools,7,1,70,772,209143052,121448,17846936
drools,7,1,80,882,265146372,100571,17964872
drools,7,1,82,904,292180556,107541,17988432
drools,7,1,26,288,103753176,116890,17283856
drools,7,1,15,167,70830778,158598,17182064
drools,7,1,53,585,212352629,114342,17617912
drools,7,1,34,376,99727219,129435,17384160
drools,7,1,89,981,247527718,125586,18070904
drools,7,1,52,574,189692739,109958,17606088
drools,7,1,99,1091,316628190,128262,18193328
drools,7,1,24,266,84476179,99750,17259528
drools,7,1,11,123,70850375,146025,17134560
drools,7,1,90,992,318526952,116973,18082736
drools,7,1,93,1025,304762927,104724,18118056
drools,7,1,62,684,185161081,139872,17723808
drools,7,1,10,112,71388089,141407,17122968
drools,7,1,78,860,244563483,127203,17941264
drools,7,1,67,739,188884419,116836,17795120
drools,7,1,43,475,129011554,100646,17498488
drools,7,1,87,959,271085602,107391,18047312
drools,7,1,65,717,191531735,134620,17763280
drools,7,1,60,662,188162535,122708,17700248
drools,7,1,71,783,194823248,92676,17858768
drools,7,1,17,189,68935018,124317,17208624
drools,7,1,84,926,223715033,96034,18012080
drools,7,1,46,508,165634681,111551,17533912
drools,7,1,59,651,201946637,119007,17688520
drools,7,1,97,1069,302834778,105865,18169776
drools,7,1,73,805,230631665,111430,17882312
drools,7,1,64,706,182707718,114138,17747400
drools,7,1,55,607,153649359,108508,17641264
drools,7,1,57,629,222781178,109723,17665064
drools,7,1,5,57,38864969,133102,17102816
drools,7,1,86,948,310974122,126732,18035488
drools,7,1,1,13,30765274,184599,17115040
drools,7,1,25,277,102372779,124157,17272080
drools,7,1,23,255,108254089,114323,17247768
drools,7,1,19,211,74871373,155525,18570832
drools,7,1,32,354,109333514,105115,17354608
drools,7,1,48,530,134197752,103338,17557400
drools,7,1,22,244,81164222,109258,17235992
drools,7,1,45,497,213373312,99944,17522224
drools,7,1,47,519,173536124,102218,17545680
drools,7,1,21,233,73477241,116173,17224136
drools,7,1,69,761,190289285,117595,17818576
drools,7,1,66,728,212462813,111068,17783248
drools,7,1,37,409,140273768,103608,17427896
drools,7,1,85,937,302632717,104898,18023752
drools,7,1,58,640,186588361,122178,17676784
drools,7,1,16,178,70364766,129223,17195888
drools,7,1,77,849,225762479,117390,17929544
drools,7,1,88,970,296330254,132837,18059088
drools,7,1,43,475,144207305,106113,17498576
drools,7,1,32,354,114488514,118068,17354552
drools,7,1,63,695,188834556,120973,17735592
drools,7,1,13,145,80264407,133607,17158456
drools,7,1,12,134,97837199,132593,17146256
drools,7,1,19,211,75388732,176547,19913024
drools,7,1,4,46,50053192,145655,17096856
drools,7,1,51,563,135082521,114430,17594280
drools,7,1,69,761,251132713,117920,17818672
drools,7,1,10,112,62183831,120058,17124768
drools,7,1,16,178,132216427,164115,17197632
drools,7,1,20,222,81128062,83531,17214176
drools,7,1,68,750,189686461,107271,17808648
drools,7,1,35,387,100614990,130315,17406080
drools,7,1,55,607,163225517,97910,17643328
drools,7,1,71,783,192451277,110795,17860584
drools,7,1,90,992,355494218,131858,18084536
drools,7,1,34,376,122678378,120840,17386056
drools,7,1,6,68,39568665,139697,17112632
drools,7,1,89,981,290863425,108403,18072712
drools,7,1,14,156,76492559,137872,17171992
drools,7,1,84,926,252687987,99253,18013688
drools,7,1,24,266,77898747,98500,17261248
drools,7,1,87,959,306778552,118403,18049216
drools,7,1,49,541,126506000,117010,17572584
drools,7,1,81,893,270279988,100548,17978360
drools,7,1,56,618,175956068,94688,17654848
drools,7,1,77,849,202874688,111286,17931456
drools,7,1,53,585,199698853,107403,17619624
drools,7,1,21,233,112691974,110656,17225944
drools,7,1,9,101,52710885,157880,17144200
drools,7,1,45,497,137624966,112736,17523928
drools,7,1,44,486,166512020,117768,17512168
drools,7,1,97,1069,251467793,96393,18171528
drools,7,1,17,189,76525957,145035,17210488
drools,7,1,25,277,110809704,102831,17273728
drools,7,1,70,772,233058623,118173,17848808
drools,7,1,29,321,153096769,94286,17321088
drools,7,1,38,420,135447799,100348,17441504
drools,7,1,54,596,174811472,96843,17631456
drools,7,1,94,1036,296543612,122735,18131504
drools,7,1,79,871,254325589,102414,17954912
drools,7,1,61,673,168055709,107115,17713832
drools,7,1,76,838,221593284,105870,17919584
drools,7,1,28,310,101870244,149615,17309160
